Domain,Disposable,Free,Blacklist
"zualikhakk.ml","false","true","false"
"zualikhakk.tk","false","true","false"
"zubacteriax.com","false","true","false"
"zubee.com","false","true","false"
"zumpul.com","false","true","false"
"zurotrinz.ru","false","true","false"
"zuvio.com","false","true","false"
"zuzzurello.com","false","true","false"
"zv68.com","false","true","false"
"zvmail.com","false","true","false"
"zw6provider.com","false","true","false"
"zwallet.com","false","true","false"
"zweb.in","false","true","false"
"zwoho.com","false","true","false"
"zwwnhmmcec57ziwux.cf","false","true","false"
"zwwnhmmcec57ziwux.ga","false","true","false"
"zwwnhmmcec57ziwux.ml","false","true","false"
"zx81.ovh","false","true","false"
"zxcv.com","false","true","false"
"zxcvbnm.com","false","true","false"
"zxcvbnm.tk","false","true","false"
"zxcxc.com","false","true","false"
"zxgsd4gydfg.ga","false","true","false"
"zybermail.com","false","true","false"
"zybermail.dk","false","true","false"
"zydecofan.com","false","true","false"
"zylpu4cm6hrwrgrqxb.gq","false","true","false"
"zymail.men","false","true","false"
"zymuying.com","false","true","false"
"zyyu6mute9qn.cf","false","true","false"
"zyyu6mute9qn.ga","false","true","false"
"zyyu6mute9qn.gq","false","true","false"
"zyyu6mute9qn.ml","false","true","false"
"zyyu6mute9qn.tk","false","true","false"
"zz.mu","false","true","false"
"zzi.us","false","true","false"
"zzn.com","false","true","false"
"zzom.co.uk","false","true","false"
"zzom.co.uk1033edge.com","false","true","false"
"zzom.co.uk123.com","false","true","false"
"zzom.co.ukgmail.com","false","true","false"
"zzom.co.ukhitmail.com","false","true","false"
"zzom.co.uksina.com","false","true","false"
"zzz.com","false","true","false"
"zzz.pl","false","true","false"
"","true","false","false"
"lang=""en""","true","false","false"
"data-color-mode=""auto"" data-light-theme=""light"" data-dark-theme=""dark""","true","false","false"
"data-a11y-animated-images=""system"" data-a11y-link-underlines=""true""","true","false","false"
">","true","false","false"
"partial-name=""keyboard-shortcuts-dialog""","true","false","false"
"data-ssr=""false""","true","false","false"
"data-attempted-ssr=""false""","true","false","false"
"0cd.cn","true","false","false"
"0rg.fr","true","false","false"
"1-tm.com","true","false","false"
"10-minute-mail.com","true","false","false"
"10dk.email","true","false","false"
"10mail.tk","true","false","false"
"10mail.xyz","true","false","false"
"10minmail.de","true","false","false"
"10minutenmail.xyz","true","false","false"
"189.email","true","false","false"
"1xp.fr","true","false","false"
"247web.net","true","false","false"
"25u.com","true","false","false"
"2chmail.net","true","false","false"
"3a88.dev","true","false","false"
"42web.io","true","false","false"
"48hr.email","true","false","false"
"4k5.net","true","false","false"
"4nextmail.com","true","false","false"
"4pu.com","true","false","false"
"5minutemail.net","true","false","false"
"5tb.in","true","false","false"
"a-germandu.de","true","false","false"
"aaqwe.ru","true","false","false"
"aaqwe.store","true","false","false"
"abatido.com","true","false","false"
"abevw.com","true","false","false"
"acrossgracealley.com","true","false","false"
"addrin.uk","true","false","false"
"adfskj.com","true","false","false"
"adios.email","true","false","false"
"adroh.com","true","false","false"
"adult-work.info","true","false","false"
"afarek.com","true","false","false"
"afia.pro","true","false","false"
"ahmedkhlef.com","true","false","false"
"aiworldx.com","true","false","false"
"akmail.in","true","false","false"
"akugu.com","true","false","false"
"aleh.de","true","false","false"
"alfaceti.com","true","false","false"
"alina-schiesser.ch","true","false","false"
"alisree.com","true","false","false"
"allemojikeyboard.com","true","false","false"
"amail1.com","true","false","false"
"any.pink","true","false","false"
"anypng.com","true","false","false"
"appzily.com","true","false","false"
"asciibinder.net","true","false","false"
"asso.st","true","false","false"
"assurmail.net","true","false","false"
"awdrt.org","true","false","false"
"ayakamail.cf","true","false","false"
"azuretechtalk.net","true","false","false"
"b7s.ru","true","false","false"
"backilnge.com","true","false","false"
"balaket.com","true","false","false"
"bangban.uk","true","false","false"
"barooko.com","true","false","false"
"bbitf.com","true","false","false"
"bbitj.com","true","false","false"
"bbitq.com","true","false","false"
"bcooq.com","true","false","false"
"beaconmessenger.com","true","false","false"
"belgianairways.com","true","false","false"
"benphim.com","true","false","false"
"bepureme.com","true","false","false"
"berwie.com","true","false","false"
"best-john-boats.com","true","false","false"
"bestlistbase.com","true","false","false"
"bestparadize.com","true","false","false"
"bflcafe.com","true","false","false"
"bheps.com","true","false","false"
"bin-ich.com","true","false","false"
"binich.com","true","false","false"
"blip.ovh","true","false","false"
"block521.com","true","false","false"
"blondemorkin.com","true","false","false"
"blondmail.com","true","false","false"
"bltiwd.com","true","false","false"
"bobgf.ru","true","false","false"
"bobgf.store","true","false","false"
"boofx.com","true","false","false"
"botgetlink.com","true","false","false"
"box-mail.ru","true","false","false"
"box-mail.store","true","false","false"
"boxem.ru","true","false","false"
"boxem.store","true","false","false"
"boxfi.uk","true","false","false"
"boxlet.ru","true","false","false"
"boxlet.store","true","false","false"
"boxmail.lol","true","false","false"
"boxomail.live","true","false","false"
"bptfp.net","true","false","false"
"brand-app.biz","true","false","false"
"btcmod.com","true","false","false"
"bugfoo.com","true","false","false"
"bukhariansiddur.com","true","false","false"
"buy-blog.com","true","false","false"
"buyusdomain.com","true","false","false"
"c01.kr","true","false","false"
"c1ph3r.xyz","true","false","false"
"c4.fr","true","false","false"
"caainpt.com","true","false","false"
"cameraity.com","true","false","false"
"cantozil.com","true","false","false"
"capitalistdilemma.com","true","false","false"
"cashflow35.co","true","false","false"
"cashflow35.com","true","false","false"
"catgroup.uk","true","false","false"
"cbty.ru","true","false","false"
"cbty.store","true","false","false"
"ccmail.uk","true","false","false"
"cctoolz.com","true","false","false"
"cdfaq.com","true","false","false"
"ch.ma","true","false","false"
"chansd.com","true","false","false"
"chapsmail.com","true","false","false"
"chasefreedomactivate.com","true","false","false"
"chatich.com","true","false","false"
"chenbot.email","true","false","false"
"chewydonut.com","true","false","false"
"chinamkm.com","true","false","false"
"chitthi.in","true","false","false"
"choigi.com","true","false","false"
"chophim.com","true","false","false"
"chosenx.com","true","false","false"
"civikli.com","true","false","false"
"classesmail.com","true","false","false"
"clonemoi.tk","true","false","false"
"cloud-mail.top","true","false","false"
"cloudflare.gay","true","false","false"
"cloudsign.in","true","false","false"
"clout.wiki","true","false","false"
"clowmail.com","true","false","false"
"cmhvzylmfc.com","true","false","false"
"cocoro.uk","true","false","false"
"coffeetimer24.com","true","false","false"
"coin-host.net","true","false","false"
"confmin.com","true","false","false"
"cooh-2.site","true","false","false"
"copyhome.win","true","false","false"
"cpc.cx","true","false","false"
"crepeau12.com","true","false","false"
"cringemonster.com","true","false","false"
"crossmailjet.com","true","false","false"
"crunchcompass.com","true","false","false"
"cs.email","true","false","false"
"cubene.com","true","false","false"
"cuendita.com","true","false","false"
"cuoly.com","true","false","false"
"cupbest.com","true","false","false"
"currentmail.com","true","false","false"
"cutefrogs.xyz","true","false","false"
"cutradition.com","true","false","false"
"cycinst.com","true","false","false"
"cyclelove.cc","true","false","false"
"cypi.fr","true","false","false"
"dann.mywire.org","true","false","false"
"dao.pp.ua","true","false","false"
"daouse.com","true","false","false"
"datenschutz.ru","true","false","false"
"dcctb.com","true","false","false"
"dea-21olympic.com","true","false","false"
"deallabs.org","true","false","false"
"decep.com","true","false","false"
"deinbox.com","true","false","false"
"delivrmail.com","true","false","false"
"developermail.com","true","false","false"
"dicopto.com","true","false","false"
"diemhenvn.com","true","false","false"
"digdig.org","true","false","false"
"digi-value.fr","true","false","false"
"diolang.com","true","false","false"
"dis.hopto.org","true","false","false"
"dishcatfish.com","true","false","false"
"disposable-e.ml","true","false","false"
"disposable.site","true","false","false"
"disposemymail.com","true","false","false"
"dldweb.info","true","false","false"
"donebyngle.com","true","false","false"
"doojazz.com","true","false","false"
"dotvu.net","true","false","false"
"dotzi.net","true","false","false"
"dpptd.com","true","false","false"
"driftz.net","true","false","false"
"dripzgaming.com","true","false","false"
"drivz.net","true","false","false"
"drmail.in","true","false","false"
"dropsin.net","true","false","false"
"drowblock.com","true","false","false"
"druzik.pp.ua","true","false","false"
"dsgvo.party","true","false","false"
"dsgvo.ru","true","false","false"
"dshfjdafd.cloud","true","false","false"
"dygovil.com","true","false","false"
"eanok.com","true","false","false"
"edupolska.edu.pl","true","false","false"
"eeedv.de","true","false","false"
"egvoo.com","true","false","false"
"egzones.com","true","false","false"
"email-free.online","true","false","false"
"email.edu.pl","true","false","false"
"email1.pro","true","false","false"
"email10p.org","true","false","false"
"email84.com","true","false","false"
"emailabox.pro","true","false","false"
"emailaoa.pro","true","false","false"
"emailate.com","true","false","false"
"emailawb.pro","true","false","false"
"emailbbox.pro","true","false","false"
"emailbin.net","true","false","false"
"emailcbox.pro","true","false","false"
"emailcu.icu","true","false","false"
"emaildbox.pro","true","false","false"
"emailforyou.info","true","false","false"
"emailfoxi.pro","true","false","false"
"emailnax.com","true","false","false"
"emailvb.pro","true","false","false"
"eoopy.com","true","false","false"
"ep77.com","true","false","false"
"epbox.ru","true","false","false"
"epbox.store","true","false","false"
"eposta.buzz","true","false","false"
"eposta.work","true","false","false"
"epostal.ru","true","false","false"
"epostal.store","true","false","false"
"ereplyzy.com","true","false","false"
"eripo.net","true","false","false"
"esadverse.com","true","false","false"
"esiix.com","true","false","false"
"esterace.com","true","false","false"
"evnft.com","true","false","false"
"evusd.com","true","false","false"
"evvgo.com","true","false","false"
"exdonuts.com","true","false","false"
"exelica.com","true","false","false"
"extracurricularsociety.com","true","false","false"
"exweme.com","true","false","false"
"ezua.com","true","false","false"
"ezztt.com","true","false","false"
"fakemail.io","true","false","false"
"fallinhay.com","true","false","false"
"fanclub.pm","true","false","false"
"fanicle.com","true","false","false"
"fasssd.ru","true","false","false"
"fasssd.store","true","false","false"
"femailtor.com","true","false","false"
"fexbox.org","true","false","false"
"fexbox.ru","true","false","false"
"fexpost.com","true","false","false"
"fextemp.com","true","false","false"
"filetodrive.com","true","false","false"
"finews.biz","true","false","false"
"firemailbox.club","true","false","false"
"fivermail.com","true","false","false"
"flaimenet.ir","true","false","false"
"flexvio.com","true","false","false"
"fliegender.fish","true","false","false"
"flymail.tk","true","false","false"
"flyzy.net","true","false","false"
"fncp.ru","true","false","false"
"fncp.store","true","false","false"
"foreastate.com","true","false","false"
"formodapk.com","true","false","false"
"fosil.pro","true","false","false"
"fr.cr","true","false","false"
"free-temp.net","true","false","false"
"freeml.net","true","false","false"
"freesourcecodes.com","true","false","false"
"frwdmail.com","true","false","false"
"fukaru.com","true","false","false"
"fukurou.ch","true","false","false"
"fullangle.org","true","false","false"
"fundapk.com","true","false","false"
"futuramind.com","true","false","false"
"fuvk.ru","true","false","false"
"fuvk.store","true","false","false"
"fuwari.be","true","false","false"
"gage.ga","true","false","false"
"getmailfree.cc","true","false","false"
"getmule.com","true","false","false"
"getnada.cc","true","false","false"
"getover.de","true","false","false"
"gexik.com","true","false","false"
"ggmal.ml","true","false","false"
"ggvk.ru","true","false","false"
"ggvk.store","true","false","false"
"gholar.com","true","false","false"
"gimme-cooki.es","true","false","false"
"gimpmail.com","true","false","false"
"giratex.com","true","false","false"
"girlfriend.ru","true","false","false"
"gixenmixen.com","true","false","false"
"goatmail.uk","true","false","false"
"goonby.com","true","false","false"
"gosarlar.com","true","false","false"
"grassdev.com","true","false","false"
"greencafe24.com","true","false","false"
"greendike.com","true","false","false"
"groupbuff.com","true","false","false"
"gruene-no-thanks.xyz","true","false","false"
"grugrug.ru","true","false","false"
"gufum.com","true","false","false"
"guysmail.com","true","false","false"
"haben-wir.com","true","false","false"
"habenwir.com","true","false","false"
"hamham.uk","true","false","false"
"happy-new-year.top","true","false","false"
"happy2023year.com","true","false","false"
"heisei.be","true","false","false"
"honeys.be","true","false","false"
"host1s.com","true","false","false"
"hostingmail.me","true","false","false"
"hotsoup.be","true","false","false"
"hsmw.net","true","false","false"
"hthlm.com","true","false","false"
"huizk.com","true","false","false"
"hunnur.com","true","false","false"
"hxopi.ru","true","false","false"
"hxopi.store","true","false","false"
"hypenated-domain.com","true","false","false"
"i-dork.com","true","false","false"
"ibolinva.com","true","false","false"
"ich-essen-fleisch.bio","true","false","false"
"icidroit.info","true","false","false"
"icznn.com","true","false","false"
"idxue.com","true","false","false"
"ikuromi.com","true","false","false"
"illubd.com","true","false","false"
"imail1.net","true","false","false"
"imailt.com","true","false","false"
"imperialcnk.com","true","false","false"
"in-ulm.de","true","false","false"
"in2reach.com","true","false","false"
"inactivemachine.com","true","false","false"
"inboxnow.ru","true","false","false"
"inboxnow.store","true","false","false"
"inclick.net","true","false","false"
"infos.st","true","false","false"
"inkiny.com","true","false","false"
"inpwa.com","true","false","false"
"instaddr.ch","true","false","false"
"instaddr.uk","true","false","false"
"instaddr.win","true","false","false"
"instantletter.net","true","false","false"
"instmail.uk","true","false","false"
"instrete.com","true","false","false"
"intady.com","true","false","false"
"internetkeno.com","true","false","false"
"intopwa.com","true","false","false"
"intopwa.net","true","false","false"
"intopwa.org","true","false","false"
"iotf.net","true","false","false"
"ipxwan.com","true","false","false"
"iralborz.bid","true","false","false"
"ishop2k.com","true","false","false"
"ist-hier.com","true","false","false"
"itcompu.com","true","false","false"
"itfast.net","true","false","false"
"itsjiff.com","true","false","false"
"iubridge.com","true","false","false"
"ixaks.com","true","false","false"
"jaga.email","true","false","false"
"jakemsr.com","true","false","false"
"jaqis.com","true","false","false"
"javadmin.com","true","false","false"
"jeoce.com","true","false","false"
"ji5.de","true","false","false"
"ji6.de","true","false","false"
"ji7.de","true","false","false"
"jiooq.com","true","false","false"
"jjj.ee","true","false","false"
"jkotypc.com","true","false","false"
"jobbrett.com","true","false","false"
"jofuso.com","true","false","false"
"jp-ml.com","true","false","false"
"jxpomup.com","true","false","false"
"kaengu.ru","true","false","false"
"kagi.be","true","false","false"
"kara-turk.net","true","false","false"
"kbox.li","true","false","false"
"kd2.org","true","false","false"
"kelenson.com","true","false","false"
"kellychibale-researchgroup-uct.com","true","false","false"
"kinda.email","true","false","false"
"kindamail.com","true","false","false"
"kisoq.com","true","false","false"
"kjkszpjcompany.com","true","false","false"
"kkmail.be","true","false","false"
"kkoup.com","true","false","false"
"klovenode.com","true","false","false"
"kmail.li","true","false","false"
"kmail.live","true","false","false"
"knickerbockerban.de","true","false","false"
"knmcadibav.com","true","false","false"
"kobrandly.com","true","false","false"
"konican.com","true","false","false"
"kpay.be","true","false","false"
"kro.kr","true","false","false"
"kruay.com","true","false","false"
"kuku.lu","true","false","false"
"kumli.racing","true","false","false"
"kvhrr.com","true","false","false"
"kvhrs.com","true","false","false"
"kvhrw.com","true","false","false"
"kwtest.io","true","false","false"
"kyriog.fr","true","false","false"
"kzccv.com","true","false","false"
"laafd.com","true","false","false"
"labworld.org","true","false","false"
"lamasticots.com","true","false","false"
"lambsauce.de","true","false","false"
"larland.com","true","false","false"
"laste.ml","true","false","false"
"laxex.ru","true","false","false"
"laxex.store","true","false","false"
"laymro.com","true","false","false"
"ldaho.biz","true","false","false"
"leetmail.co","true","false","false"
"lerbhe.com","true","false","false"
"lilspam.com","true","false","false"
"linshiyou.com","true","false","false"
"liocbrco.com","true","false","false"
"lista.cc","true","false","false"
"logsmarter.net","true","false","false"
"lsyx24.com","true","false","false"
"lyft.live","true","false","false"
"lyricspad.net","true","false","false"
"mabox.eu","true","false","false"
"mac-24.com","true","false","false"
"machen-wir.com","true","false","false"
"magim.be","true","false","false"
"mail-card.net","true","false","false"
"mail-help.net","true","false","false"
"mail-hosting.co","true","false","false"
"mail-now.top","true","false","false"
"mail1.top","true","false","false"
"mail1web.org","true","false","false"
"mail7.io","true","false","false"
"mailadresi.tk","true","false","false"
"mailapp.top","true","false","false"
"mailbai.com","true","false","false"
"mailbiscuit.com","true","false","false"
"mailbox.in.ua","true","false","false"
"mailbox.zip","true","false","false"
"mailboxify.ru","true","false","false"
"mailboxify.store","true","false","false"
"mailboxly.ru","true","false","false"
"mailboxly.store","true","false","false"
"mailboxy.ru","true","false","false"
"mailboxy.store","true","false","false"
"maildax.me","true","false","false"
"mailers.edu.pl","true","false","false"
"mailfast.pro","true","false","false"
"mailhub.pro","true","false","false"
"mailisia.com","true","false","false"
"mailmaxy.one","true","false","false"
"mailmenot.io","true","false","false"
"mailnada.cc","true","false","false"
"mailnada.com","true","false","false"
"mailnuo.com","true","false","false"
"mailosaur.net","true","false","false"
"mailpluss.com","true","false","false"
"mailpoof.com","true","false","false"
"mailt.net","true","false","false"
"mailt.top","true","false","false"
"mailto.plus","true","false","false"
"mailuniverse.co.uk","true","false","false"
"mama3.org","true","false","false"
"mannawo.com","true","false","false"
"maskmy.id","true","false","false"
"matmayer.com","true","false","false"
"max-mail.org","true","false","false"
"maxturns.com","true","false","false"
"mc-fly.be","true","false","false"
"mdz.email","true","false","false"
"meantinc.com","true","false","false"
"megasend.org","true","false","false"
"mehr-bitcoin.de","true","false","false"
"meidecn.com","true","false","false"
"mentonit.net","true","false","false"
"merepost.com","true","false","false"
"meruado.uk","true","false","false"
"metadownload.org","true","false","false"
"metaintern.net","true","false","false"
"metalunits.com","true","false","false"
"mfunza.com","true","false","false"
"mhzayt.online","true","false","false"
"midiharmonica.com","true","false","false"
"miistermail.fr","true","false","false"
"minimail.gq","true","false","false"
"mirai.re","true","false","false"
"miucce.com","true","false","false"
"mixzu.net","true","false","false"
"mjj.edu.ge","true","false","false"
"mliok.com","true","false","false"
"moakt.cc","true","false","false"
"moimoi.re","true","false","false"
"monchu.fr","true","false","false"
"moolee.net","true","false","false"
"moonapps.org","true","false","false"
"mowline.com","true","false","false"
"mp3oxi.com","true","false","false"
"mrvpm.net","true","false","false"
"mrvpt.com","true","false","false"
"msssg.com","true","false","false"
"muadaingan.com","true","false","false"
"muell.io","true","false","false"
"muell.monster","true","false","false"
"muell.xyz","true","false","false"
"musiccode.me","true","false","false"
"mxclip.com","true","false","false"
"mydefipet.live","true","false","false"
"myfxspot.com","true","false","false"
"myinfoinc.com","true","false","false"
"mymaily.lol","true","false","false"
"mynes.com","true","false","false"
"myweblaw.com","true","false","false"
"mzico.com","true","false","false"
"na-cat.com","true","false","false"
"naah.ru","true","false","false"
"naah.store","true","false","false"
"nagi.be","true","false","false"
"namewok.com","true","false","false"
"navalcadets.com","true","false","false"
"naymedia.com","true","false","false"
"nbmbb.com","true","false","false"
"neghtlefi.com","true","false","false"
"nekochan.fr","true","false","false"
"nekosan.uk","true","false","false"
"net1mail.com","true","false","false"
"netcom.ws","true","false","false"
"newmail.top","true","false","false"
"nezid.com","true","false","false"
"nezumi.be","true","false","false"
"nick-ao.com","true","false","false"
"niseko.be","true","false","false"
"nm123.com","true","false","false"
"no-trash.ru","true","false","false"
"nocp.ru","true","false","false"
"nocp.store","true","false","false"
"nongnue.com","true","false","false"
"noreply.fr","true","false","false"
"nori24.tv","true","false","false"
"norwegischlernen.info","true","false","false"
"nproxi.com","true","false","false"
"ns01.biz","true","false","false"
"nthrl.com","true","false","false"
"nuox.eu.org","true","false","false"
"nvhrw.com","true","false","false"
"nyasan.com","true","false","false"
"oakon.com","true","false","false"
"octovie.com","true","false","false"
"ofisher.net","true","false","false"
"okinawa.li","true","false","false"
"oloh.ru","true","false","false"
"oloh.store","true","false","false"
"omtecha.com","true","false","false"
"one-mail.top","true","false","false"
"one-ml.com","true","false","false"
"onekisspresave.com","true","false","false"
"onetm-ml.com","true","false","false"
"onetm.jp","true","false","false"
"onlyapp.net","true","false","false"
"oosln.com","true","false","false"
"oovk.ru","true","false","false"
"oovk.store","true","false","false"
"openavz.com","true","false","false"
"optimaweb.me","true","false","false"
"opwebw.com","true","false","false"
"orsbap.com","true","false","false"
"osxofulk.com","true","false","false"
"otmail.jp","true","false","false"
"outlook.edu.pl","true","false","false"
"ovomail.co","true","false","false"
"owleyes.ch","true","false","false"
"owube.com","true","false","false"
"ozatvn.com","true","false","false"
"ozm.fr","true","false","false"
"packiu.com","true","false","false"
"pamaweb.com","true","false","false"
"pastryofistanbul.com","true","false","false"
"petloca.com","true","false","false"
"pewpewpewpew.pw","true","false","false"
"pflege-schoene-haut.de","true","false","false"
"pingddns.net","true","false","false"
"pipemail.space","true","false","false"
"pitiful.pp.ua","true","false","false"
"pixdd.com","true","false","false"
"pixelgagnant.net","true","false","false"
"pixiil.com","true","false","false"
"pizu.ru","true","false","false"
"pizu.store","true","false","false"
"pizzajunk.com","true","false","false"
"placebomail10.com","true","false","false"
"plexfirm.com","true","false","false"
"ploki.fr","true","false","false"
"ploncy.com","true","false","false"
"pofmagic.com","true","false","false"
"polkaroad.net","true","false","false"
"polyfaust.net","true","false","false"
"popcornfarm7.com","true","false","false"
"popcornfly.com","true","false","false"
"poplk.com","true","false","false"
"porjoton.com","true","false","false"
"postbx.ru","true","false","false"
"postbx.store","true","false","false"
"poubelle-du.net","true","false","false"
"powerencry.com","true","false","false"
"pp7rvv.com","true","false","false"
"pptrvv.com","true","false","false"
"pratikmail.com","true","false","false"
"pratikmail.net","true","false","false"
"pratikmail.org","true","false","false"
"prc.cx","true","false","false"
"pride-worldwi.de","true","false","false"
"privacy-mail.top","true","false","false"
"privmail.edu.pl","true","false","false"
"pro5g.com","true","false","false"
"promailt.com","true","false","false"
"prout.be","true","false","false"
"prtshr.com","true","false","false"
"psnator.com","true","false","false"
"ptsculure.com","true","false","false"
"puppetmail.de","true","false","false"
"pursip.com","true","false","false"
"pwpwa.com","true","false","false"
"qabq.com","true","false","false"
"qacmjeq.com","true","false","false"
"qejjyl.com","true","false","false"
"qiott.com","true","false","false"
"qmrbe.com","true","false","false"
"qodiq.com","true","false","false"
"qopow.com","true","false","false"
"questtechsystems.com","true","false","false"
"quick-mail.cc","true","false","false"
"quicksend.ch","true","false","false"
"quillet.eu","true","false","false"
"quipas.com","true","false","false"
"qzueos.com","true","false","false"
"rabitex.com","true","false","false"
"rackabzar.com","true","false","false"
"raleigh-construction.com","true","false","false"
"ramenmail.de","true","false","false"
"ramin200.site","true","false","false"
"randomail.io","true","false","false"
"razuz.com","true","false","false"
"realquickemail.com","true","false","false"
"regapts.com","true","false","false"
"reimondo.com","true","false","false"
"rentaen.com","true","false","false"
"renydox.com","true","false","false"
"replyloop.com","true","false","false"
"rf.gd","true","false","false"
"rinseart.com","true","false","false"
"rippb.com","true","false","false"
"rm2rf.com","true","false","false"
"roborena.com","true","false","false"
"roguemaster.dev","true","false","false"
"ronete.com","true","false","false"
"rover.info","true","false","false"
"royandk.com","true","false","false"
"rr.nu","true","false","false"
"rteet.com","true","false","false"
"rustyload.com","true","false","false"
"ryteto.me","true","false","false"
"ryyr.ru","true","false","false"
"ryyr.store","true","false","false"
"saeoil.com","true","false","false"
"sailmail.io","true","false","false"
"scrsot.com","true","false","false"
"sdvft.com","true","false","false"
"sdvgeft.com","true","false","false"
"sdvrecft.com","true","false","false"
"sebbcn.net","true","false","false"
"sehier.fr","true","false","false"
"sendapp.uk","true","false","false"
"sendnow.win","true","false","false"
"seosnaps.com","true","false","false"
"seqerc.com","true","false","false"
"servicee.es","true","false","false"
"servicetr.me","true","false","false"
"sfolkar.com","true","false","false"
"sgatra.com","true","false","false"
"shadap.org","true","false","false"
"sharkfaces.com","true","false","false"
"shchiba.uk","true","false","false"
"sheryli.com","true","false","false"
"shopxda.com","true","false","false"
"siberpay.com","true","false","false"
"sidement.com","true","false","false"
"sika3.com","true","false","false"
"silenceofthespam.com","true","false","false"
"simaenaga.com","true","false","false"
"sinaite.net","true","false","false"
"sind-hier.com","true","false","false"
"sind-wir.com","true","false","false"
"sindhier.com","true","false","false"
"sindwir.com","true","false","false"
"sinorto.com","true","false","false"
"six25.biz","true","false","false"
"skrak.com","true","false","false"
"skygazerhub.com","true","false","false"
"skyrt.de","true","false","false"
"smartemailbox.co","true","false","false"
"smartnator.com","true","false","false"
"smeux.com","true","false","false"
"smykwb.com","true","false","false"
"snakebutt.com","true","false","false"
"snapmail.cc","true","false","false"
"snece.com","true","false","false"
"sociallymediocre.com","true","false","false"
"sofia.re","true","false","false"
"sofrge.com","true","false","false"
"somelora.com","true","false","false"
"songsign.com","true","false","false"
"soombo.com","true","false","false"
"soyboy.observer","true","false","false"
"spam.ceo","true","false","false"
"spamfellas.com","true","false","false"
"spammer.fail","true","false","false"
"spammy.host","true","false","false"
"spamsandwich.com","true","false","false"
"spamthis.network","true","false","false"
"spicysoda.com","true","false","false"
"spinly.net","true","false","false"
"sportrid.com","true","false","false"
"spruzme.com","true","false","false"
"spymail.com","true","false","false"
"spymail.one","true","false","false"
"starmail.net","true","false","false"
"stayhome.li","true","false","false"
"stopspam.app","true","false","false"
"submic.com","true","false","false"
"sudern.de","true","false","false"
"sueshaw.com","true","false","false"
"suexamplesb.com","true","false","false"
"superblohey.com","true","false","false"
"supersave.net","true","false","false"
"superyp.com","true","false","false"
"svetims.com","true","false","false"
"swift-mail.net","true","false","false"
"syinxun.com","true","false","false"
"tacomail.de","true","false","false"
"talmetry.com","true","false","false"
"tanlanav.com","true","false","false"
"taobudao.com","true","false","false"
"tapi.re","true","false","false"
"tartinemoi.com","true","false","false"
"tastrg.com","true","false","false"
"tatsu.uk","true","false","false"
"taukah.com","true","false","false"
"taxibmt.com","true","false","false"
"tcwlm.com","true","false","false"
"tcwlx.com","true","false","false"
"tdtda.com","true","false","false"
"techblast.ch","true","false","false"
"techusa.org","true","false","false"
"teleg.eu","true","false","false"
"telegmail.com","true","false","false"
"telvetto.com","true","false","false"
"teml.net","true","false","false"
"temp-link.net","true","false","false"
"tempmail.cn","true","false","false"
"tempmailer.net","true","false","false"
"tempmailo.com","true","false","false"
"tempmailyo.org","true","false","false"
"tempomail.org","true","false","false"
"temporary-mail.net","true","false","false"
"temptami.com","true","false","false"
"tensi.org","true","false","false"
"tenull.com","true","false","false"
"tevstart.com","true","false","false"
"the23app.com","true","false","false"
"thecarinformation.com","true","false","false"
"thechildrensfocus.com","true","false","false"
"theeyeoftruth.com","true","false","false"
"thejoker5.com","true","false","false"
"thespamfather.com","true","false","false"
"thichanthit.com","true","false","false"
"thirifara.com","true","false","false"
"tidissajiiu.com","true","false","false"
"tmail.io","true","false","false"
"tmail.link","true","false","false"
"tmail3.com","true","false","false"
"tmail9.com","true","false","false"
"tmmbt.net","true","false","false"
"tmpbox.net","true","false","false"
"tmpemails.com","true","false","false"
"tmpeml.com","true","false","false"
"tmpmailtor.com","true","false","false"
"tmpnator.live","true","false","false"
"tmpx.sa.com","true","false","false"
"tofeat.com","true","false","false"
"tohru.org","true","false","false"
"token.ro","true","false","false"
"tonaeto.com","true","false","false"
"tonne.to","true","false","false"
"too.li","true","false","false"
"toolbox.ovh","true","false","false"
"topdatamaster.com","true","false","false"
"topmail2.com","true","false","false"
"topmail2.net","true","false","false"
"topvu.net","true","false","false"
"tospage.com","true","false","false"
"totallynotfake.net","true","false","false"
"tourcc.com","true","false","false"
"tpwlb.com","true","false","false"
"trackden.com","true","false","false"
"trap-mail.de","true","false","false"
"trashmailgenerator.de","true","false","false"
"trgfu.com","true","false","false"
"triots.com","true","false","false"
"truthfinderlogin.com","true","false","false"
"tsderp.com","true","false","false"
"ttirv.org","true","false","false"
"tuofs.com","true","false","false"
"tupmail.com","true","false","false"
"turuma.com","true","false","false"
"tutuapp.bid","true","false","false"
"twzhhq.online","true","false","false"
"txcct.com","true","false","false"
"txen.de","true","false","false"
"tympe.net","true","false","false"
"ubinert.com","true","false","false"
"uhe2.com","true","false","false"
"uma3.be","true","false","false"
"unicodeworld.com","true","false","false"
"universall.me","true","false","false"
"uooos.com","true","false","false"
"uorak.com","true","false","false"
"usbc.be","true","false","false"
"uuf.me","true","false","false"
"uuii.in","true","false","false"
"vafyxh.com","true","false","false"
"vasteron.com","true","false","false"
"vddaz.com","true","false","false"
"ves.ink","true","false","false"
"vevs.de","true","false","false"
"vibzi.net","true","false","false"
"vidwobox.com","true","false","false"
"vigilantkeep.net","true","false","false"
"vintomaper.com","true","false","false"
"visignal.com","true","false","false"
"vixtricks.com","true","false","false"
